uniqsubs,actvsubs,new_cell,crclscod,asl_flag,totcalls,totmou,totrev,adjrev,adjmou,adjqty,avgrev,avgmou,avgqty,avg3mou,avg3qty,avg3rev,avg6mou,avg6qty,avg6rev,prizm_social_one,area,dualband,refurb_new,hnd_price,phones,models,hnd_webcap,truck,rv,ownrent,lor,dwlltype,marital,adults,infobase,income,numbcars,HHstatin,dwllsize,forgntvl,ethnic,kid0_2,kid3_5,kid6_10,kid11_15,kid16_17,creditcd,eqpdays,Customer_ID
1.0,1.0,U,CA,N,3937.0,12109.72216084116,3.65,2035.6397981934997,3923.153415430822,8105.0,26.312442498768494,341.53310051447033,216.9822394184161,72.0,119.0,60.0,69.6778465435666,132.44873906888247,42.402048367086756,S,NEW YORK CITY AREA,Y,N,179.87692917240787,1.9715687892484919,2.493259970386381,WC,0.21226713391329433,0.001980926060310806,O,7.785282576468715,S,U,3.4021022326906936,M,,1.0659259728251431,C,A,0.011951158590998462,H,U,U,U,U,U,N,416.48679493017715,273
4.0,1.0,N,A,N,3617.0,6127.87301454302,912.2784482059168,694.8293053465796,868.4345349713194,320.0,79.29882082578413,500.814754688309,371.51952551000556,953.0,235.0,36.0,180.5419480320607,0.0,97.01986500118592,T,DC/MARYLAND/VIRGINIA AREA,N,N,166.9631417460177,1.0,1.0528318304397721,,0.0,0.026044627560623736,,,S,U,4.003644645916788,M,5.9708957052547476,1.631251370496728,I,A,0.0,U,U,U,U,U,U,Y,598.2188886367545,274
3.0,0.0,Y,G,N,1209.0,19759.17507512945,839.5121568943273,1350.1934931776814,13777.795785982507,0.0,56.214001268661896,753.0172788957129,0.0,764.0,499.0,99.0,691.5905697794439,465.2101779513206,74.94621474408639,R,DC/MARYLAND/VIRGINIA AREA,Y,N,111.58937462074861,3.0731771121098523,1.298722996403574,WCMB,0.0,0.321425819845281,O,7.878348836080208,S,U,3.1762494766408396,,,,I,,0.31666979218530555,I,U,,U,U,U,N,-5.0,275
2.0,1.0,U,AA,N,5401.0,14339.912106117787,2276.670281029158,2.4,5204.325300387738,1040.0,46.60889535044295,471.27925414008035,0.0,409.0,66.0,87.0,0.0,183.04655301959,134.56984746373493,,PHILADELPHIA AREA,Y,N,45.956459377209406,1.0,2.0225243588676087,WC,0.6224722930181885,0.07095146925702214,O,8.390284935227497,,M,1.0,M,5.777911614752351,1.2049629019644958,I,,0.0,U,U,U,Y,U,Y,N,397.97059299627057,276
1.0,2.0,U,AA,N,6774.0,8320.686021072936,68.10160353874119,2.4,1566.4275704017837,2924.0,26.506140698947032,1395.138618659798,161.7666516303711,332.0,290.0,13.0,396.0645018166481,345.5681426854346,95.08230726514748,U,DALLAS AREA,Y,R,84.11205202399567,3.4880156535953795,1.0965959020835703,WCMB,0.0,0.022521454429161897,O,11.648661775689927,S,U,1.0,M,,,C,A,0.07942422028300361,H,U,U,U,U,U,N,525.3599774744343,277
1.0,0.0,Y,BA,N,5445.0,17574.514773253894,964.6485304370043,2717.9951945366806,21840.885152947216,0.0,109.65000758373913,668.2627817767446,0.0,722.0,366.0,59.0,0.0,89.81809489174613,48.06038299550958,T,SOUTHWEST AREA,Y,N,33.57991135667412,1.2863749558223918,1.5591023594531803,,0.006443912262216328,0.32924367208938987,R,4.957681915156298,M,A,1.258099921591472,M,,,,C,0.15860214569459657,N,Y,U,U,U,U,Y,189.8848481271081,278
3.0,1.0,Y,AA,N,0.0,0.0,1377.505513038062,1002.3254055045643,23098.817633825027,5583.0,84.51698546186158,826.106441352551,138.03429769911455,807.0,106.0,1.0,508.4788246398796,424.05424961540075,92.16490554384066,U,ATLANTIC SOUTH AREA,Y,N,9.989997864,3.201999209411456,2.562788342289789,WCMB,0.0,0.0,,,S,M,2.2896443849735353,,7.367411617496897,,A,C,0.23310248631045055,H,U,U,U,U,U,Y,352.6253253896824,279
2.0,1.0,U,BA,N,3255.0,6911.058876769421,1117.3031658522275,121.23455658361001,4721.235414570101,2219.0,33.27560459152542,467.5637440573405,315.54505904343,631.0,515.0,58.0,1537.7671623158856,184.71847400242976,56.691557617428565,T,HOUSTON AREA,Y,N,147.8320603397491,2.7621319394727912,1.6740726244172073,WCMB,0.31852786530098265,0.0,O,,S,A,,M,7.788079288608175,,C,A,0.0,I,Y,U,U,U,U,Y,885.7348750353977,280
2.0,3.0,U,EA,N,0.0,8840.122250390628,885.6260637525713,1164.1645463764642,0.0,6043.0,8.763221143698239,927.3995248531119,240.12024910276585,584.0,580.0,74.0,957.130122775523,374.4150006548681,-2.0,,NORTH FLORIDA AREA,Y,N,50.68851616760842,1.0,1.0,WCMB,0.0,0.07759444283775264,O,,S,U,,M,,,C,A,0.021354038320317376,N,U,U,U,U,U,Y,149.64703917849872,281
1.0,2.0,U,AA,N,3243.0,12865.948254647925,1337.7507153693498,75.36212906738558,23563.041691789687,0.0,0.48,393.7173408376366,186.81165539659318,196.0,391.0,80.0,0.0,282.04862754579335,107.4082182979972,U,ATLANTIC SOUTH AREA,N,N,9.989997864,1.0,2.1686492086875697,WCMB,0.7628135729954686,0.0,O,,,M,5.263227682791872,M,4.551602415832626,2.5058672661916694,C,A,0.05363122791358825,U,U,U,U,U,U,N,390.5508084374308,282
3.0,1.0,U,A,Y,0.0,0.0,1952.2954631743023,722.0293487841197,11592.191762370567,6058.0,99.0419997261724,201.24392664553557,134.49772878063118,228.0,392.0,13.0,301.7140667891872,172.22003358694238,85.49110142393748,C,MIDWEST AREA,Y,R,109.47880943111323,2.008634999507731,1.166962908781548,WCMB,0.0,0.0,,3.6091286495032118,S,A,3.5340254364052144,,5.64293142977877,,,,0.059064399318472315,S,U,U,U,Y,U,Y,734.4996401924694,283
2.0,2.0,U,CA,Y,7719.0,5391.532195027285,2341.773836212593,2.4,11162.377123297065,7858.0,90.79069953852846,880.7068091773592,101.74733528670637,428.0,0.0,25.0,67.71199325257123,361.03188626029316,184.70065902070257,,TENNESSEE AREA,N,N,151.47862410211314,1.148515540386207,1.07337185005357,WCMB,0.7444518718348954,0.5391423378336817,O,4.47932344530265,,S,,M,,,,A,0.09071197993087798,U,U,U,U,Y,U,N,92.91619730291359,284
1.0,1.0,U,B,N,5847.0,11118.980668947386,1059.9065019653924,297.4509799384475,8448.78679737794,4484.0,95.75916562925082,458.6063119852724,92.07900311266523,7.0,0.0,71.0,1152.601074815216,943.1391584948302,42.967633207369865,U,NORTHWEST/ROCKY MOUNTAIN AREA,Y,R,140.46112189622133,2.6575051930989293,3.7267948174624017,,0.0,0.0,,,S,U,1.0,,,1.2528060916386992,C,A,0.31821051800244354,H,U,U,U,U,U,Y,819.1756001046235,285
1.0,2.0,U,A,N,7248.0,11783.717216938698,336.0840169641424,610.317592697437,667.6720723781846,2949.0,53.56405313099586,591.2714352344186,211.93991080398013,0.0,164.0,118.0,0.0,0.0,94.75729373408566,S,NEW YORK CITY AREA,N,N,41.76793762784299,1.4800779967642432,1.681104705645433,WC,0.0,0.0,O,15.0,S,M,1.0,,,1.8326516379969333,,A,,I,U,U,U,U,U,N,192.35890507842237,286
2.0,0.0,U,AA,N,6864.0,17928.02724728554,2340.7406435599496,1901.6903850807576,3994.1717782242467,6087.0,87.0602677908085,914.2675510145746,0.0,472.0,54.0,63.0,291.484459656741,156.27780199044807,34.672225177181765,U,NEW ENGLAND AREA,Y,N,65.28384126687472,1.0,3.432117735520789,,0.3343217609729211,0.2980631402467332,O,2.697809778522963,S,U,4.6034969618247885,M,7.198417512718288,2.0263480867062587,,A,0.0,G,U,U,U,U,U,Y,-5.0,287
2.0,2.0,U,BA,N,1851.0,14247.9941870183,112.80332710780817,1349.9894410904762,13371.243730194554,7613.0,95.05849601187143,544.6686991826957,419.10123598124886,1048.0,301.0,33.0,163.68100730589276,0.0,29.51079303613698,T,NEW YORK CITY AREA,N,N,127.10704553051129,2.2422514657254564,1.0,WC,0.4334904383263738,0.3466793356676049,R,0.0,,S,2.807474307814276,M,7.033421807223796,,C,E,0.3625717782981541,S,U,U,U,U,U,Y,336.25622320082175,288
1.0,1.0,N,A,Y,1264.0,7121.037999559601,2559.123133239847,1496.580788336677,3699.5827527638944,4801.0,55.38994015158862,418.28312265979645,49.760520196914285,0.0,0.0,104.0,0.0,254.14350975939803,159.88917164878342,S,DALLAS AREA,Y,N,157.2291464923465,1.0,1.0,,0.27966255521861394,0.1927306060995022,,3.587481087625962,S,M,2.366901195752766,M,4.5731172243153555,,C,,0.4494596475697403,N,U,U,U,U,U,Y,365.7654379794976,289
1.0,1.0,U,EA,N,9480.0,13498.06317479995,2178.3481372972637,938.4564186506398,11267.760378173045,5081.0,44.96273302995373,248.96312980089618,267.14672392297166,311.0,300.0,65.0,1333.3688027912108,219.6199731051623,-2.0,U,SOUTH FLORIDA AREA,Y,R,128.58219559656263,1.0,1.1213863752101276,WCMB,0.27839594643681864,0.0,O,6.6240051146267165,,S,1.0,,5.695519306933564,1.9233414201581314,C,A,0.47234086344049275,N,U,U,U,U,U,Y,309.7753048955361,290
1.0,1.0,U,BA,N,2251.0,5903.234147726133,2302.244404890786,1651.4453263081082,7661.190360323614,9061.0,22.610152442255497,949.2578458059625,187.04139668849473,665.0,146.0,68.0,0.0,533.3351561643628,63.23866796013092,U,NEW YORK CITY AREA,Y,N,155.236508996072,1.0,1.4578681145575998,WCMB,0.3593432948838848,0.0,O,4.339375201961134,S,S,,M,8.162947940764262,2.0410796036473173,C,,0.038713609304429804,G,U,,U,U,U,Y,277.8524311940872,291
2.0,2.0,U,AA,N,0.0,8920.388850840243,1616.4999975633739,226.2061318359016,0.0,5696.0,73.32392575617664,333.8845208839241,0.0,1092.0,76.0,96.0,0.0,131.47404847514053,,,MIDWEST AREA,Y,N,91.77785632442067,1.0,1.2772652560662543,WCMB,0.1679568281174818,0.0,O,8.126535838059606,M,M,2.2801365365431416,,5.880511118066385,,,E,0.03874271968632892,N,U,U,Y,U,U,N,351.39867973372014,292
3.0,1.0,U,EA,N,6696.0,14536.564732248138,3.65,344.51337736337246,21479.753809263486,0.0,78.13572630450946,461.3196869972656,390.49543635589777,1480.0,548.0,55.0,1302.0774894278884,352.29216079483206,1.675194027778133,S,NEW ENGLAND AREA,Y,R,126.30852841181135,2.264050875011753,1.0,WCMB,0.0,0.15722018001581262,O,5.645388213680953,S,U,1.0,,,2.497686620111906,,,0.0,H,U,U,U,U,U,N,449.16032341173576,293
1.0,2.0,Y,A,N,3422.0,7255.761868456781,145.65102628553643,1302.5576512961356,12651.962206122113,7595.0,43.213010063991206,609.531260209657,355.05060383212833,382.0,121.0,16.0,460.17200312584356,0.0,43.81052783692883,S,MIDWEST AREA,Y,N,115.20702310263182,1.0,2.3935638686466416,WCMB,0.0,,,10.74605154023786,,B,3.523252948542175,M,4.050076329064835,,C,,0.0,F,U,U,U,Y,U,N,571.5469470397566,294
1.0,1.0,U,AA,N,8586.0,10785.568492439288,1293.6722568709567,725.5800382448697,10388.195011914293,2372.0,47.47256105388194,607.723622146228,0.0,1572.0,0.0,52.0,422.46537003344184,206.09874467548423,101.53739542510222,,LOS ANGELES AREA,Y,N,34.85926968485971,2.0964518384213515,1.6369425141262683,,0.33893778282021214,0.2403346657213526,O,8.084566056258756,S,,2.3211781005928653,M,4.020710489299943,1.8692497715363414,,B,0.0,I,Y,U,U,U,U,Y,760.9763894655503,295
2.0,2.0,U,BA,N,3798.0,15979.602320129216,455.6605882214085,948.4786507931188,12316.660888454811,2961.0,50.056163706758944,928.2187679121475,161.2075826005128,763.0,268.0,111.0,199.04864079181533,19.429741293360024,15.500052482260415,,MIDWEST AREA,N,N,9.989997864,2.76768586662695,2.306195541842204,WCMB,0.3898541110769075,0.08372479549241128,O,0.0,,M,2.1953696737690427,M,3.217865838172106,,,,0.1641420283199557,H,U,U,U,Y,U,Y,-5.0,296
2.0,2.0,N,E4,N,2801.0,13820.382113109506,763.0204118911734,822.2098582425696,0.0,3238.0,86.52613078718217,453.11183839834484,208.35567970911836,954.0,254.0,148.0,508.5505504874129,286.5881162765895,77.93094911690181,U,ATLANTIC SOUTH AREA,Y,N,49.53884606739368,3.4525423676038423,1.8379410967145047,WCMB,0.5259293105753203,0.0,O,0.9150534369390959,M,U,3.6318378453653803,M,3.793604169228978,,C,A,0.0,I,U,U,U,U,U,Y,437.9214170820853,297
1.0,1.0,Y,CA,N,8662.0,18338.319575023404,1554.5936887371909,2013.2239851824506,3307.4904023964828,6476.0,8.21643953682986,1087.2507804672225,0.0,0.0,147.0,2.0,296.48589909487055,388.7401424311428,32.27826618146503,T,SOUTHWEST AREA,Y,N,56.993955081797765,2.8357200000683735,3.84600292563078,WCMB,0.0,0.24437772461069823,O,4.799334731826809,S,M,1.4910807497674394,M,,1.7974988762317115,C,A,0.0,N,U,U,U,U,U,Y,495.70905928643174,298
1.0,1.0,Y,AA,N,0.0,27827.996739623253,886.9526438643854,2056.999000305924,0.0,9406.0,17.946437745123006,374.6503275311244,0.0,762.0,633.0,136.0,144.77779385989965,68.74069792814468,119.05146896298544,U,PHILADELPHIA AREA,Y,N,183.13435946783702,1.0,1.683292695659476,WC,0.6165007859822295,0.4483064223698131,O,,,M,1.0,M,5.463045694929706,,G,A,0.0,O,U,U,,U,U,Y,90.76943447728968,299
2.0,1.0,U,CA,N,658.0,13740.32835685555,3.65,434.02533096308014,8617.979008296987,2928.0,18.65187950358606,646.2999868934461,33.645442724825585,1000.0,221.0,42.0,0.0,277.14102803884396,117.5973494595396,S,TENNESSEE AREA,N,N,94.68830266531896,1.0,2.431191899561047,,0.9220601041301622,0.1228748290390245,O,,M,U,1.6170252782792647,M,9.0,,,,0.4307087546399221,N,U,U,U,U,U,Y,-5.0,300
3.0,2.0,U,AA,N,0.0,3650.5450464925375,1787.3099572198291,2.4,10347.494156851099,9340.0,52.5427256696205,403.14428207303877,0.0,152.0,376.0,60.0,529.6254875712913,113.1479462868669,44.938615981159,,CHICAGO AREA,Y,N,50.56698288666211,1.0,2.7151991833496907,WCMB,0.168668097217959,0.10821980496874506,,,,U,,M,8.133385756151828,,I,,0.05317155727253321,S,U,U,U,U,U,N,398.41217415196286,301
1.0,3.0,Y,BA,N,0.0,12084.108112933209,1471.0894328385575,362.3325972306102,8761.10631302234,3455.0,69.31466251716387,1401.5374233458742,0.0,0.0,243.0,139.0,213.10248698048377,,-2.0,S,NEW YORK CITY AREA,Y,N,90.01300413944969,1.0,1.0,WCMB,0.0,0.0,O,,S,M,1.0,M,,,,,0.09330048299905194,S,U,U,U,Y,U,Y,405.93656614120266,302
2.0,2.0,U,A,N,6187.0,11711.405968651077,819.5544782394794,206.5117909077444,17676.158506884887,8104.0,19.26190374991875,329.97747090736107,0.0,599.0,425.0,40.0,276.63662288991225,253.52583815393797,85.51427672741808,U,NEW YORK CITY AREA,Y,N,114.29894326182874,3.712982742467739,1.0,WCMB,0.0,0.0,O,,S,S,2.730319077308419,,,1.0,I,B,0.0,N,U,Y,U,U,U,Y,351.32264638483645,303
1.0,2.0,Y,AA,N,764.0,12965.390021981604,1638.569259285199,1658.9222100752334,0.0,3582.0,90.78465838638479,369.63326538438025,153.01382554207532,405.0,117.0,46.0,837.265671386527,0.0,106.18087769880958,C,OHIO AREA,Y,N,75.00108023046515,2.178784246247316,1.0,WCMB,0.0,0.0,,,M,U,4.05720513798733,M,3.84870965210216,,,A,0.0,U,U,U,U,U,U,Y,583.3120077200883,304
1.0,3.0,Y,AA,N,6309.0,20605.009288899513,1112.9913423467647,1733.486644000751,676.8407254079011,987.0,110.80512546335922,534.0387197237301,23.80864523615034,1237.0,0.0,29.0,258.4637212845897,0.0,85.8615878408306,S,GREAT LAKES AREA,Y,N,66.31416917573814,3.094292618059784,1.2216069563994871,WCMB,0.0,0.06924404215319727,O,,,M,2.618778535199434,M,7.102678948766264,,,A,0.1901855732551493,U,U,U,U,U,U,Y,427.3440225056472,305
1.0,2.0,U,A2,N,4352.0,0.0,2167.4529496178866,93.83309154973676,11107.59006333948,10057.0,72.87728813492417,366.7502871355597,360.5054377911896,232.0,328.0,61.0,455.05090251168934,336.8353238496817,80.68265009062186,U,DC/MARYLAND/VIRGINIA AREA,Y,N,77.33104614475093,1.0,1.2799700213860163,,0.23002083310752944,0.0,O,,,U,1.7089536281685556,M,6.0159411245260115,2.089922492473243,I,,0.0,H,U,U,U,U,Y,Y,276.04260795456406,306
1.0,2.0,U,AA,N,5179.0,20768.12903125061,1160.8913296658777,326.1986503920283,9814.821162916953,628.0,98.51537239807475,621.6248915202297,203.80828893815902,143.0,238.0,74.0,,54.59364512521293,75.26191341041135,S,CENTRAL/SOUTH TEXAS AREA,Y,N,114.57448219177697,1.5162049502755566,1.7661301611833673,WCMB,0.34475214862229486,0.0,O,0.9798160948335548,S,M,3.411944073788561,M,,,C,A,0.0,H,U,U,U,U,U,N,402.94163496680034,307
3.0,2.0,U,EA,N,1151.0,23685.10948658654,2161.112839597843,2.4,0.0,377.0,24.82002775985675,1022.6635167893598,306.8597890370652,0.0,334.0,27.0,700.1733703756406,412.1956986588584,50.53299963843035,C,OHIO AREA,N,R,90.97822998704792,2.5720281163236662,2.9869733077883307,,0.31870328849779683,0.0,,3.9806909123458745,S,B,2.488298227737982,M,5.151808220790675,,A,A,0.03945264157416846,G,U,U,U,U,U,Y,457.83599352981616,308
2.0,1.0,U,CA,N,0.0,12571.581351072622,3.65,1073.012442160732,17830.356970898807,0.0,25.681112759003497,548.3172948145311,0.0,183.0,61.0,127.0,241.55654610158132,0.0,33.24508372236427,S,DC/MARYLAND/VIRGINIA AREA,Y,N,73.01802388718866,1.0,1.0,WCMB,0.0,0.10158424558509341,O,2.683167196838767,,S,2.1478507769429003,M,5.941718050476812,,,B,,N,U,Y,U,U,U,N,357.57014012726466,309
3.0,1.0,U,A,N,3217.0,12780.13703204706,1423.5963425477053,922.3740570584225,20810.13866817635,7597.0,76.52329949942143,564.5260752138613,68.1231368872208,1943.0,273.0,24.0,0.0,349.27575169727396,65.84339607163757,T,CENTRAL/SOUTH TEXAS AREA,Y,N,54.94464156561577,1.4929945912217786,1.0,WCMB,0.0,0.25556021084410924,O,2.740363978340228,,B,1.5863786634131998,M,,1.2085377478941242,,J,0.24053882430568352,G,U,U,U,U,U,Y,171.59507357900924,310
3.0,1.0,Y,AA,Y,6362.0,5554.135025038322,692.5856734355815,1623.1086491923002,11204.18809602176,8484.0,56.525139788103075,383.2476583031711,196.41491848444173,0.0,0.0,82.0,443.76495767505185,179.871329649171,54.43321540312022,U,OHIO AREA,U,N,121.87046758423419,3.029277714568896,1.0329488346099116,WCMB,0.45751944162449043,0.26486984737278496,O,,,U,2.6319256658795114,M,3.452774006912924,,G,,0.043316813789589355,N,U,U,U,U,U,Y,220.48640695398842,311
2.0,2.0,U,AA,N,2686.0,7703.1710597273695,299.23394771755284,1377.786733538223,0.0,4238.0,25.613836732883094,262.2591681049079,249.57543462427083,0.0,88.0,60.0,900.8632620300689,161.26756838722483,91.85938704294358,U,CENTRAL/SOUTH TEXAS AREA,T,R,77.92241421197454,3.1024928653224886,1.0,WCMB,1.0,0.47636620890869286,O,,S,M,3.68592946311467,M,4.572442820158921,1.0,C,,0.0,N,U,U,U,U,U,Y,-5.0,312
3.0,1.0,Y,AA,N,216.0,13697.206906271922,2020.0188343666732,1472.7862561626216,8919.135569506518,0.0,109.44539378891673,526.0533681222425,64.85520618559731,491.0,45.0,117.0,216.5510720334296,205.29325523392387,28.94798695046852,S,CENTRAL/SOUTH TEXAS AREA,Y,N,136.28849458972866,2.481649493732943,1.0,WCMB,0.7443008533443797,0.0,,,,U,1.7967046776977238,M,5.984586265929443,1.0013507743619603,C,,,G,U,U,U,U,Y,Y,236.51393303398993,313
2.0,1.0,U,BA,N,0.0,13139.082576907302,1790.2343371855336,2.4,10471.521522537272,2811.0,68.71847254085141,487.0586467095149,89.45259659311051,1573.0,276.0,22.0,488.12428086859524,0.0,46.02190716809763,S,NEW YORK CITY AREA,Y,N,197.56015950487392,1.7354146524787297,1.2485775769590792,WCMB,0.1777253903400933,0.3277192269070791,O,5.684134861009476,S,U,2.2734717703202976,M,6.075646467093,1.0,,A,0.0,I,U,U,U,U,U,Y,227.65822324659317,314
2.0,2.0,Y,I,N,3651.0,13894.43672069434,3.65,433.89067172154125,5209.859965717906,1700.0,83.3053857887268,998.1844015063107,107.84460926385661,915.0,87.0,86.0,203.89672363243085,383.3954386342675,66.75572897372909,C,NEW ENGLAND AREA,Y,N,33.49600058928887,1.9313805715539951,1.760009020358309,WCMB,0.0,0.15097501876148756,,,M,U,3.8361054102652417,M,,1.4194650211294944,,,0.37302915114556523,S,U,U,U,U,U,N,1118.2439443441067,315
1.0,2.0,U,DA,N,777.0,13079.423539485026,1642.1765899925836,1757.3473506183223,19125.733714463844,0.0,33.53202758079031,63.18500374049836,123.56568345804614,1348.0,0.0,172.0,307.1272333790113,99.74032155196264,32.24931640050556,U,NEW YORK CITY AREA,Y,N,86.77948741487012,1.0,1.4835870939406666,,0.0,0.18584454841330478,,7.391991710535384,,U,2.436995739344759,M,5.553847844542673,,I,,0.259683610257032,N,U,U,U,U,U,Y,239.9946321502414,316
2.0,1.0,Y,AA,N,2605.0,15434.31291402715,1538.678319927762,507.61559197496086,6549.834695024217,1000.0,118.66149173883463,1121.5184484701776,536.7600015828259,314.0,71.0,1.0,0.0,25.925126077221762,6.361558763992122,U,SOUTHWEST AREA,N,N,9.989997864,4.2559768810010326,1.0489329286892022,WCMB,0.385542234499473,0.4933880365583195,,0.0,S,U,2.3504951414459407,M,,,,A,0.6581703197760703,H,U,U,U,U,U,Y,719.0572721126001,317
1.0,1.0,Y,AA,N,1972.0,14465.900387824717,415.2118690355651,2.4,25634.624161030668,4736.0,52.275236948828535,419.3502405641525,226.12437830111878,0.0,296.0,17.0,614.1283196942231,573.8811316297853,89.24757214646803,S,MIDWEST AREA,Y,N,87.03826779832326,1.0,1.560519052917504,WC,0.0,0.0,O,7.227335005659026,M,M,,M,7.473392270786621,2.104889562625641,,A,0.056753390806121615,I,U,U,U,U,U,Y,722.681814806199,318
3.0,2.0,U,AA,N,1192.0,0.0,319.4879776829516,1638.960792537423,14277.120802076004,563.0,94.76424090297311,548.8567556277233,180.2465677216146,280.0,206.0,157.0,551.199136614738,114.61647005186944,9.715324146276629,S,NEW ENGLAND AREA,N,N,216.99353278484028,3.4895331720705682,1.0,WC,0.05077463946659275,0.03799163744903218,,,,S,2.616755544578011,M,5.146543187662782,1.0,,A,0.5764888246359784,H,U,U,U,U,U,Y,140.4555641194429,319
1.0,2.0,U,G,N,3991.0,14861.263347742164,3.65,475.11032702120934,9919.192971813669,3932.0,36.83802510862536,16.811427346308108,0.0,453.0,37.0,53.0,1211.9353327896931,,70.53294286662076,U,NORTHWEST/ROCKY MOUNTAIN AREA,N,R,138.02713033486978,1.0,2.182637909880039,,0.16456509730340996,0.0,,,,U,3.2744827986808915,M,,1.6733437574921675,C,,0.0,I,U,U,U,U,U,Y,211.87397112061004,320
2.0,0.0,Y,AA,N,4979.0,23755.913086970726,744.0414978296649,1852.9081177544435,15457.286567275358,0.0,64.01235596131505,730.1274856887201,0.0,525.0,342.0,64.0,531.1598137976787,326.90447322300315,84.61069716439826,,LOS ANGELES AREA,Y,N,61.049511135947036,1.4282986791003318,1.5517506192101715,WCMB,0.6480993082655689,0.0,O,1.0325563963966262,S,U,2.0740075792721133,M,7.580600471616981,,G,,0.3465514597299488,Z,U,U,U,U,U,Y,495.75778626025414,321
1.0,1.0,U,AA,N,10327.0,7417.601535364065,880.5445337090379,944.6400174789227,20704.104808384793,9144.0,78.08590315008271,62.57180123911132,137.77293571796883,405.0,482.0,44.0,123.21404014500513,226.508977668405,120.80370921108323,U,CALIFORNIA NORTH AREA,Y,R,129.90899531539122,2.2825980604055904,1.8752541950803052,WCMB,0.7047911439319187,0.026424824496698307,,9.287608462061133,,U,2.809742967725655,M,7.179304908752718,,I,A,0.07449029128931581,N,U,U,U,U,U,Y,573.9739472719832,322
3.0,1.0,Y,BA,N,5750.0,20643.69421160917,1711.6895287817774,727.1998431535707,15273.567648810164,1366.0,130.07033079684072,647.4526161493349,363.25924080176515,835.0,355.0,136.0,1198.4335146819958,362.9027761009267,156.84962526500786,T,NORTHWEST/ROCKY MOUNTAIN AREA,Y,N,32.93762586653229,1.0,1.6156421455322962,WC,0.7576489852939119,0.18967656296830282,O,13.074127823007231,,B,1.8844126283865033,M,,1.6425771251159453,,,0.09094801130734684,N,U,U,U,U,U,Y,624.0888089577545,323
2.0,2.0,N,BA,N,8919.0,0.0,1261.6815245901025,2105.424730841805,6894.521092527041,6105.0,42.012731562727126,604.6166059984016,140.13393822980512,140.0,0.0,1.0,658.0508622305414,193.60712212657543,116.55000908371825,R,CALIFORNIA NORTH AREA,T,R,32.91586197518882,1.0,1.0,WCMB,0.0,0.07485576533713965,,,S,U,1.0,,5.256049831564079,1.6657791948120182,C,F,0.09466636812928236,U,U,U,U,U,U,N,282.83953478312094,324
